time_uS,Voltage_mV
2500.0,60.18904306990575
5000.0,28.18904259306859
7500.0,56.189043010301106
10000.0,-101.15768124234414
12500.0,-49.15768046748376
15000.0,8.189042295045365
17500.0,52.18904295069646
20000.0,0.0
22500.0,28.18904259306859
25000.0,-25.157680109855892
27500.0,56.189043010301106
30000.0,-109.15768136155343
32500.0,12.18904235465001
35000.0,40.18904277188253
37500.0,64.1890431295104
40000.0,-97.15768118273951
42500.0,56.189043010301106
45000.0,8.189042295045365
47500.0,60.18904306990575
50000.0,-97.15768118273951
52500.0,-41.15768034827447
55000.0,12.18904235465001
57500.0,52.18904295069646
60000.0,-5.1576798118326685
62500.0,12.18904235465001
65000.0,-61.15768064629769
67500.0,68.18904318911504
70000.0,-129.15768165957667
72500.0,12.18904235465001
75000.0,40.18904277188253
77500.0,72.18904324871968
80000.0,-125.15768159997201
82500.0,68.18904318911504
85000.0,16.189042414254654
87500.0,68.18904318911504
90000.0,-109.15768136155343
92500.0,-69.15768076550698
95000.0,4.189042235440721
97500.0,72.18904324871968
100000.0,-25.157680109855892
102500.0,28.18904259306859
105000.0,-49.15768046748376
107500.0,72.18904324871968
110000.0,-117.15768148076272
112500.0,4.189042235440721
115000.0,40.18904277188253
117500.0,84.18904342753362
120000.0,-105.15768130194878
122500.0,64.1890431295104
125000.0,16.189042414254654
127500.0,60.18904306990575
130000.0,-105.15768130194878
132500.0,-57.15768058669305
135000.0,16.189042414254654
137500.0,72.18904324871968
140000.0,-1.1576797522280273
142500.0,24.189042533463944
145000.0,-49.15768046748376
147500.0,68.18904318911504
150000.0,-113.15768142115807
152500.0,0.18904217583607608
155000.0,44.18904283148717
157500.0,80.18904336792897
160000.0,-109.15768136155343
162500.0,60.18904306990575
165000.0,4.189042235440721
167500.0,64.1890431295104
170000.0,-105.15768130194878
172500.0,-53.1576805270884
175000.0,24.189042533463944
177500.0,76.18904330832433
180000.0,-17.157679990646603
182500.0,20.1890424738593
185000.0,-49.15768046748376
187500.0,72.18904324871968
190000.0,-109.15768136155343
192500.0,0.18904217583607608
195000.0,40.18904277188253
197500.0,68.18904318911504
200000.0,-105.15768130194878
202500.0,56.189043010301106
205000.0,8.189042295045365
207500.0,60.18904306990575
210000.0,-109.15768136155343
212500.0,-69.15768076550698
215000.0,12.18904235465001
217500.0,68.18904318911504
220000.0,-29.157680169460537
222500.0,16.189042414254654
225000.0,-53.1576805270884
227500.0,64.1890431295104
230000.0,-109.15768136155343
232500.0,0.0
235000.0,44.18904283148717
237500.0,68.18904318911504
240000.0,-125.15768159997201
242500.0,52.18904295069646
245000.0,8.189042295045365
247500.0,52.18904295069646
250000.0,-129.15768165957667
252500.0,-85.15768100392555
255000.0,0.0
257500.0,68.18904318911504
260000.0,-17.157679990646603
262500.0,16.189042414254654
265000.0,-45.15768040787911
267500.0,72.18904324871968
270000.0,-105.15768130194878
272500.0,0.0
275000.0,44.18904283148717
277500.0,72.18904324871968
280000.0,-113.15768142115807
282500.0,60.18904306990575
285000.0,8.189042295045365
287500.0,56.189043010301106
290000.0,-113.15768142115807
292500.0,-53.1576805270884
295000.0,28.18904259306859
297500.0,72.18904324871968
300000.0,-13.157679931041958
302500.0,8.189042295045365
305000.0,-61.15768064629769
307500.0,76.18904330832433
310000.0,-117.15768148076272
312500.0,0.0
315000.0,48.189042891091816
317500.0,72.18904324871968
320000.0,-109.15768136155343
322500.0,60.18904306990575
325000.0,12.18904235465001
327500.0,68.18904318911504
330000.0,-109.15768136155343
332500.0,-49.15768046748376
335000.0,28.18904259306859
337500.0,80.18904336792897
340000.0,-21.157680050251248
342500.0,20.1890424738593
345000.0,-53.1576805270884
347500.0,80.18904336792897
350000.0,-113.15768142115807
352500.0,8.189042295045365
355000.0,52.18904295069646
357500.0,72.18904324871968
360000.0,-105.15768130194878
362500.0,64.1890431295104
365000.0,20.1890424738593
367500.0,68.18904318911504
370000.0,-117.15768148076272
372500.0,-49.15768046748376
375000.0,28.18904259306859
377500.0,68.18904318911504
380000.0,0.0
382500.0,20.1890424738593
385000.0,-49.15768046748376
387500.0,68.18904318911504
390000.0,-101.15768124234414
392500.0,8.189042295045365
395000.0,52.18904295069646
397500.0,68.18904318911504
400000.0,-89.1576810635302
402500.0,52.18904295069646
405000.0,4.189042235440721
407500.0,56.189043010301106
410000.0,-109.15768136155343
412500.0,-45.15768040787911
415000.0,28.18904259306859
