time_uS,Voltage_mV
1465000.0,2.731517060729474
1470000.0,10.731517179938763
1475000.0,54.731517835589855
1480000.0,-46.61520558259036
1485000.0,0.0
1490000.0,2.731517060729474
1495000.0,26.73151741835734
1500000.0,-46.61520558259036
1505000.0,-34.61520540377643
1510000.0,22.731517358752697
1515000.0,38.731517597171276
1520000.0,-22.615205224962494
1525000.0,26.73151741835734
1530000.0,0.0
1535000.0,46.731517716380566
1540000.0,-10.61520504614856
1545000.0,0.0
1550000.0,38.731517597171276
1555000.0,38.731517597171276
1560000.0,-34.61520540377643
1565000.0,-6.615204986543915
1570000.0,0.0
1575000.0,50.73151777598521
1580000.0,0.0
1585000.0,50.73151777598521
1590000.0,0.0
1595000.0,58.7315178951945
1600000.0,-174.615207489939
1605000.0,58.7315178951945
1610000.0,10.731517179938763
1615000.0,82.73151825282237
1620000.0,-162.61520731112506
1625000.0,0.0
1630000.0,-106.61520647666003
1635000.0,46.731517716380566
1640000.0,-158.61520725152042
1645000.0,38.731517597171276
1650000.0,46.731517716380566
1655000.0,70.73151807400843
1660000.0,-98.61520635745075
1665000.0,-46.61520558259036
1670000.0,-86.61520617863681
1675000.0,50.73151777598521
1680000.0,-166.6152073707297
1685000.0,0.0
1690000.0,-30.615205344171788
1695000.0,50.73151777598521
1700000.0,-150.61520713231113
1705000.0,-6.615204986543915
1710000.0,-58.6152057614043
1715000.0,82.73151825282237
1720000.0,-174.615207489939
1725000.0,-22.615205224962494
1730000.0,-82.61520611903217
1735000.0,102.73151855084559
1740000.0,-150.61520713231113
1745000.0,-62.61520582100894
1750000.0,78.73151819321772
1755000.0,78.73151819321772
1760000.0,-158.61520725152042
1765000.0,-90.61520623824146
1770000.0,-126.61520677468324
1775000.0,150.73151926610134
1780000.0,-126.61520677468324
1785000.0,134.73151902768276
1790000.0,14.731517239543408
1795000.0,106.73151861045024
1800000.0,-38.61520546338107
1805000.0,10.731517179938763
1810000.0,66.73151801440379
1815000.0,66.73151801440379
1820000.0,-174.615207489939
1825000.0,-174.615207489939
1830000.0,-78.61520605942752
1835000.0,86.73151831242701
1840000.0,-142.61520701310184
1845000.0,86.73151831242701
1850000.0,-74.61520599982288
1855000.0,130.73151896807812
1860000.0,-90.61520623824146
1865000.0,-90.61520623824146
1870000.0,-94.6152062978461
1875000.0,10.731517179938763
1880000.0,-138.6152069534972
1885000.0,-110.61520653626468
1890000.0,74.73151813361308
1895000.0,134.73151902768276
1900000.0,-74.61520599982288
1905000.0,134.73151902768276
1910000.0,-34.61520540377643
1915000.0,94.7315184316363
1920000.0,-106.61520647666003
1925000.0,94.7315184316363
1930000.0,-106.61520647666003
1935000.0,110.73151867005488
1940000.0,-126.61520677468324
1945000.0,110.73151867005488
1950000.0,-26.615205284567143
1955000.0,118.73151878926417
1960000.0,-54.61520570179965
1965000.0,118.73151878926417
1970000.0,-10.61520504614856
1975000.0,118.73151878926417
1980000.0,-98.61520635745075
1985000.0,-50.61520564219501
1990000.0,-78.61520605942752
1995000.0,-2.6152049269392705
2000000.0,-110.61520653626468
2005000.0,-38.61520546338107
2010000.0,0.0
2015000.0,86.73151831242701
2020000.0,-74.61520599982288
2025000.0,74.73151813361308
2030000.0,-42.61520552298572
2035000.0,10.731517179938763
2040000.0,-62.61520582100894
2045000.0,-14.615205105753205
2050000.0,0.0
2055000.0,114.73151872965953
2060000.0,-34.61520540377643
2065000.0,98.73151849124095
2070000.0,78.73151819321772
2075000.0,142.73151914689205
2080000.0,-50.61520564219501
2085000.0,142.73151914689205
2090000.0,-38.61520546338107
2095000.0,110.73151867005488
2100000.0,-90.61520623824146
2105000.0,34.73151753756663
2110000.0,-50.61520564219501
2115000.0,50.73151777598521
2120000.0,-50.61520564219501
2125000.0,50.73151777598521
2130000.0,0.0
2135000.0,34.73151753756663
2140000.0,-70.61520594021823
2145000.0,0.0
2150000.0,-58.6152057614043
2155000.0,18.731517299148052
2160000.0,-58.6152057614043
2165000.0,-46.61520558259036
2170000.0,18.731517299148052
2175000.0,66.73151801440379
2180000.0,-42.61520552298572
2185000.0,14.731517239543408
2190000.0,74.73151813361308
2195000.0,86.73151831242701
2200000.0,-42.61520552298572
2205000.0,54.731517835589855
2210000.0,0.0
2215000.0,14.731517239543408
2220000.0,-46.61520558259036
2225000.0,0.0
2230000.0,10.731517179938763
2235000.0,54.731517835589855
2240000.0,-34.61520540377643
2245000.0,50.73151777598521
2250000.0,0.0
2255000.0,38.731517597171276
2260000.0,-42.61520552298572
2265000.0,18.731517299148052
2270000.0,-22.615205224962494
2275000.0,46.731517716380566
2280000.0,-38.61520546338107
2285000.0,-38.61520546338107
2290000.0,38.731517597171276
2295000.0,38.731517597171276
2300000.0,-50.61520564219501
2305000.0,0.0
2310000.0,2.731517060729474
2315000.0,6.731517120334119
2320000.0,-30.615205344171788
2325000.0,-2.6152049269392705
2330000.0,2.731517060729474
2335000.0,14.731517239543408
2340000.0,-22.615205224962494
2345000.0,2.731517060729474
2350000.0,46.731517716380566
2355000.0,46.731517716380566
2360000.0,-22.615205224962494
2365000.0,38.731517597171276
2370000.0,-2.6152049269392705
2375000.0,14.731517239543408
2380000.0,-30.615205344171788
2385000.0,0.0
2390000.0,-14.615205105753205
2395000.0,0.0
2400000.0,-14.615205105753205
2405000.0,-2.6152049269392705
2410000.0,0.0
2415000.0,6.731517120334119
2420000.0,-10.61520504614856
2425000.0,0.0
2430000.0,0.0
2435000.0,14.731517239543408
2440000.0,-22.615205224962494
2445000.0,-22.615205224962494
2450000.0,0.0
2455000.0,6.731517120334119
2460000.0,-30.615205344171788
2465000.0,0.0
2470000.0,26.73151741835734
2475000.0,38.731517597171276
2480000.0,-14.615205105753205
2485000.0,38.731517597171276
2490000.0,6.731517120334119
2495000.0,30.731517477961983
2500000.0,0.0
2505000.0,14.731517239543408
2510000.0,0.0
2515000.0,6.731517120334119
2520000.0,0.0
2525000.0,0.0
2530000.0,-10.61520504614856
2535000.0,0.0
2540000.0,-26.615205284567143
2545000.0,-10.61520504614856
2550000.0,-26.615205284567143
2555000.0,0.0
2560000.0,-26.615205284567143
2565000.0,-14.615205105753205
2570000.0,0.0
2575000.0,6.731517120334119
2580000.0,-10.61520504614856
2585000.0,0.0
2590000.0,18.731517299148052
2595000.0,18.731517299148052
