time_uS,Voltage_mV
535000.0,27.39961778673575
540000.0,-53.94710533342125
545000.0,-33.947105035398025
550000.0,39.39961796554969
555000.0,39.39961796554969
560000.0,-33.947105035398025
565000.0,-9.947104677770152
570000.0,0.0
575000.0,11.39961754831717
580000.0,-29.947104975793376
585000.0,-29.947104975793376
590000.0,0.0
595000.0,3.3996174291078836
600000.0,-9.947104677770152
605000.0,0.0
610000.0,-13.947104737374797
615000.0,31.399617846340394
620000.0,-57.94710539302588
625000.0,-57.94710539302588
630000.0,35.39961790594504
635000.0,35.39961790594504
640000.0,-53.94710533342125
645000.0,0.0
650000.0,0.0
655000.0,23.399617727131105
660000.0,-125.94710640630485
665000.0,-9.947104677770152
670000.0,63.39961832317756
675000.0,63.39961832317756
680000.0,-41.947105154607314
685000.0,-25.94710491618873
690000.0,-37.94710509500267
695000.0,43.39961802515433
700000.0,-69.94710557183981
705000.0,0.0
710000.0,-17.947104796979442
715000.0,55.39961820396827
720000.0,-101.94710604867697
725000.0,-33.947105035398025
730000.0,-57.94710539302588
735000.0,63.39961832317756
740000.0,-97.94710598907233
745000.0,0.0
750000.0,0.0
755000.0,63.39961832317756
760000.0,-57.94710539302588
765000.0,51.39961814436362
770000.0,0.0
775000.0,47.39961808475898
780000.0,-25.94710491618873
785000.0,-13.947104737374797
790000.0,-13.947104737374797
795000.0,39.39961796554969
800000.0,-145.9471067043281
805000.0,-5.947104618165506
810000.0,47.39961808475898
815000.0,63.39961832317756
820000.0,-109.94710616788626
825000.0,-33.947105035398025
830000.0,0.0
835000.0,23.399617727131105
840000.0,-121.94710634670021
845000.0,-45.94710521421196
850000.0,-13.947104737374797
855000.0,55.39961820396827
860000.0,-49.947105273816604
865000.0,55.39961820396827
870000.0,39.39961796554969
875000.0,63.39961832317756
880000.0,-53.94710533342125
885000.0,23.399617727131105
890000.0,19.39961766752646
895000.0,31.399617846340394
900000.0,-41.947105154607314
905000.0,31.399617846340394
910000.0,3.3996174291078836
915000.0,51.39961814436362
920000.0,-161.94710694274667
925000.0,-161.94710694274667
930000.0,-49.947105273816604
935000.0,35.39961790594504
940000.0,-49.947105273816604
945000.0,31.399617846340394
950000.0,51.39961814436362
955000.0,51.39961814436362
960000.0,-85.94710581025839
965000.0,0.0
970000.0,3.3996174291078836
975000.0,67.39961838278221
980000.0,-97.94710598907233
985000.0,67.39961838278221
990000.0,67.39961838278221
995000.0,75.3996185019915
1000000.0,-33.947105035398025
1005000.0,-5.947104618165506
1010000.0,-9.947104677770152
1015000.0,3.3996174291078836
1020000.0,-81.94710575065375
1025000.0,0.0
1030000.0,-49.947105273816604
1035000.0,39.39961796554969
1040000.0,-49.947105273816604
1045000.0,-5.947104618165506
1050000.0,19.39961766752646
1055000.0,51.39961814436362
1060000.0,-9.947104677770152
1065000.0,39.39961796554969
1070000.0,23.399617727131105
1075000.0,23.399617727131105
1080000.0,-61.947105452630524
1085000.0,0.0
1090000.0,-13.947104737374797
1095000.0,63.39961832317756
1100000.0,-73.94710563144446
1105000.0,63.39961832317756
1110000.0,19.39961766752646
1115000.0,47.39961808475898
1120000.0,-41.947105154607314
1125000.0,-1.947104558560861
1130000.0,-9.947104677770152
1135000.0,7.399617488712528
1140000.0,-141.94710664472345
1145000.0,-41.947105154607314
1150000.0,35.39961790594504
1155000.0,55.39961820396827
1160000.0,-9.947104677770152
1165000.0,55.39961820396827
1170000.0,35.39961790594504
1175000.0,55.39961820396827
1180000.0,-25.94710491618873
1185000.0,35.39961790594504
1190000.0,-25.94710491618873
1195000.0,31.399617846340394
1200000.0,-81.94710575065375
1205000.0,-81.94710575065375
1210000.0,31.399617846340394
1215000.0,59.39961826357292
1220000.0,-69.94710557183981
1225000.0,-33.947105035398025
1230000.0,-21.947104856584087
1235000.0,35.39961790594504
1240000.0,-21.947104856584087
1245000.0,-1.947104558560861
1250000.0,-65.94710551223517
1255000.0,39.39961796554969
1260000.0,-89.94710586986304
1265000.0,0.0
1270000.0,27.39961778673575
1275000.0,47.39961808475898
1280000.0,-37.94710509500267
