time_uS,Voltage_mV
1000,-26.6124382594363
2000,30.734284503092827
3000,18.734284324278892
4000,14.734284264674248
5000,14.734284264674248
6000,26.734284443488182
7000,34.734284562697475
8000,34.734284562697475
9000,30.734284503092827
10000,18.734284324278892
11000,6.734284145464957
12000,0
13000,2.7342840858603124
14000,10.734284205069603
15000,26.734284443488182
16000,30.734284503092827
17000,34.734284562697475
18000,34.734284562697475
19000,34.734284562697475
20000,26.734284443488182
21000,26.734284443488182
22000,26.734284443488182
23000,30.734284503092827
24000,26.734284443488182
25000,22.734284383883537
26000,22.734284383883537
27000,18.734284324278892
28000,14.734284264674248
29000,18.734284324278892
30000,18.734284324278892
31000,22.734284383883537
32000,26.734284443488182
33000,18.734284324278892
34000,18.734284324278892
35000,14.734284264674248
36000,14.734284264674248
37000,10.734284205069603
38000,14.734284264674248
39000,18.734284324278892
40000,14.734284264674248
41000,18.734284324278892
42000,18.734284324278892
43000,22.734284383883537
44000,18.734284324278892
45000,18.734284324278892
46000,18.734284324278892
47000,18.734284324278892
48000,18.734284324278892
49000,14.734284264674248
50000,14.734284264674248
51000,14.734284264674248
52000,18.734284324278892
53000,14.734284264674248
54000,10.734284205069603
55000,10.734284205069603
56000,14.734284264674248
57000,10.734284205069603
58000,10.734284205069603
59000,10.734284205069603
60000,10.734284205069603
61000,10.734284205069603
62000,10.734284205069603
63000,14.734284264674248
64000,10.734284205069603
65000,10.734284205069603
66000,10.734284205069603
67000,10.734284205069603
68000,6.734284145464957
69000,0
70000,0
71000,0
72000,-14.612438080622365
73000,-26.6124382594363
74000,-26.6124382594363
75000,-26.6124382594363
76000,-18.61243814022701
77000,-10.61243802101772
78000,0
79000,0
80000,6.734284145464957
81000,10.734284205069603
82000,6.734284145464957
83000,10.734284205069603
84000,10.734284205069603
85000,6.734284145464957
86000,0
87000,-2.6124379018084323
88000,-14.612438080622365
89000,-26.6124382594363
90000,-30.612438319040944
91000,-30.612438319040944
92000,-18.61243814022701
93000,-2.6124379018084323
94000,0
95000,2.7342840858603124
96000,10.734284205069603
97000,10.734284205069603
98000,10.734284205069603
99000,10.734284205069603
100000,6.734284145464957
101000,0
102000,-2.6124379018084323
103000,-26.6124382594363
104000,-46.61243855745953
105000,-70.6124389150874
106000,-78.61243903429668
107000,-66.61243885548275
108000,-42.61243849785488
109000,-18.61243814022701
110000,0
111000,6.734284145464957
112000,14.734284264674248
113000,14.734284264674248
114000,18.734284324278892
115000,18.734284324278892
116000,14.734284264674248
117000,2.7342840858603124
118000,-2.6124379018084323
119000,-26.6124382594363
120000,-54.612438676668816
121000,-70.6124389150874
122000,-70.6124389150874
123000,-58.61243873627346
124000,-30.612438319040944
125000,-2.6124379018084323
126000,2.7342840858603124
127000,14.734284264674248
128000,18.734284324278892
129000,22.734284383883537
130000,18.734284324278892
131000,10.734284205069603
132000,2.7342840858603124
133000,0
134000,-22.612438199831654
135000,-54.612438676668816
136000,-86.61243915350597
137000,-106.6124394515292
138000,-106.6124394515292
139000,-90.61243921311062
140000,-58.61243873627346
141000,-22.612438199831654
142000,0
143000,6.734284145464957
144000,14.734284264674248
145000,18.734284324278892
146000,18.734284324278892
147000,10.734284205069603
148000,0
149000,0
