time_uS,Voltage_mV
1000.0,-5.1804379400746186
2000.0,-41.180438476516414
3000.0,4.166284107198774
4000.0,-117.18043960900467
5000.0,4.166284107198774
6000.0,28.166284464826642
7000.0,56.16628488205916
8000.0,-25.18043823809784
9000.0,-25.18043823809784
10000.0,-41.180438476516414
11000.0,36.166284584035935
12000.0,-45.18043853612106
13000.0,32.16628452443129
14000.0,20.166284345617353
15000.0,20.166284345617353
16000.0,-125.18043972821395
17000.0,-97.18043931098144
18000.0,-69.18043889374894
19000.0,56.16628488205916
20000.0,-69.18043889374894
21000.0,28.166284464826642
22000.0,8.166284166803418
23000.0,28.166284464826642
24000.0,-45.18043853612106
25000.0,28.166284464826642
26000.0,40.16628464364058
27000.0,48.16628476284987
28000.0,-109.18043948979538
29000.0,-109.18043948979538
30000.0,-121.18043966860931
31000.0,56.16628488205916
32000.0,-121.18043966860931
33000.0,56.16628488205916
34000.0,60.166284941663804
35000.0,60.166284941663804
36000.0,-37.18043841691177
37000.0,-25.18043823809784
38000.0,-5.1804379400746186
39000.0,48.16628476284987
40000.0,-5.1804379400746186
41000.0,0.0
42000.0,-21.180438178493194
43000.0,16.166284286012708
44000.0,-93.1804392513768
45000.0,16.166284286012708
46000.0,36.166284584035935
47000.0,64.16628500126845
48000.0,-21.180438178493194
49000.0,-21.180438178493194
50000.0,-33.180438357307125
51000.0,52.166284822454514
52000.0,-37.18043841691177
53000.0,52.166284822454514
54000.0,40.16628464364058
55000.0,40.16628464364058
56000.0,-97.18043931098144
57000.0,-61.18043877453964
58000.0,-29.180438297702484
59000.0,76.16628518008238
60000.0,-29.180438297702484
61000.0,44.166284703245225
62000.0,20.166284345617353
63000.0,32.16628452443129
64000.0,-33.180438357307125
65000.0,32.16628452443129
66000.0,44.166284703245225
67000.0,60.166284941663804
68000.0,-89.18043919177214
69000.0,-89.18043919177214
70000.0,-97.18043931098144
71000.0,76.16628518008238
72000.0,-97.18043931098144
73000.0,76.16628518008238
74000.0,76.16628518008238
75000.0,76.16628518008238
76000.0,-17.18043811888855
77000.0,0.0
78000.0,8.166284166803418
79000.0,64.16628500126845
80000.0,0.0
81000.0,0.0
82000.0,-33.180438357307125
83000.0,32.16628452443129
84000.0,-89.18043919177214
