time_uS,Voltage_mV
1465000.0,0.0
1470000.0,3.0967742396939197
1475000.0,47.096774895345014
1480000.0,-38.30722948648484
1485000.0,8.30797609610552
1490000.0,0.0
1495000.0,19.096774478112494
1500000.0,-38.30722948648484
1505000.0,-26.30722930767091
1510000.0,15.096774418507854
1515000.0,31.096774656926435
1520000.0,-14.307229128856974
1525000.0,19.096774478112494
1530000.0,8.30797609610552
1535000.0,39.096774776135724
1540000.0,-2.30722895004304
1545000.0,8.30797609610552
1550000.0,31.096774656926435
1555000.0,31.096774656926435
1560000.0,-26.30722930767091
1565000.0,0.0
1570000.0,8.30797609610552
1575000.0,43.09677483574037
1580000.0,8.30797609610552
1585000.0,43.09677483574037
1590000.0,8.30797609610552
1595000.0,51.09677495494966
1600000.0,-166.3072313938335
1605000.0,51.09677495494966
1610000.0,3.0967742396939197
1615000.0,75.09677531257752
1620000.0,-154.30723121501956
1625000.0,8.30797609610552
1630000.0,-98.30723038055451
1635000.0,39.096774776135724
1640000.0,-150.3072311554149
1645000.0,31.096774656926435
1650000.0,39.096774776135724
1655000.0,63.09677513376359
1660000.0,-90.30723026134523
1665000.0,-38.30722948648484
1670000.0,-78.30723008253129
1675000.0,43.09677483574037
1680000.0,-158.3072312746242
1685000.0,8.30797609610552
1690000.0,-22.307229248066268
1695000.0,43.09677483574037
1700000.0,-142.30723103620562
1705000.0,0.0
1710000.0,-50.30722966529878
1715000.0,75.09677531257752
1720000.0,-166.3072313938335
1725000.0,-14.307229128856974
1730000.0,-74.30723002292665
1735000.0,95.09677561060074
1740000.0,-142.30723103620562
1745000.0,-54.30722972490342
1750000.0,71.09677525297288
1755000.0,71.09677525297288
1760000.0,-150.3072311554149
1765000.0,-82.30723014213594
1770000.0,-118.30723067857772
1775000.0,143.0967763258565
1780000.0,-118.30723067857772
1785000.0,127.09677608743792
1790000.0,7.0967742992985645
1795000.0,99.09677567020539
1800000.0,-30.307229367275553
1805000.0,3.0967742396939197
1810000.0,59.09677507415895
1815000.0,59.09677507415895
1820000.0,-166.3072313938335
1825000.0,-166.3072313938335
1830000.0,-70.307229963322
1835000.0,79.09677537218217
1840000.0,-134.30723091699633
1845000.0,79.09677537218217
1850000.0,-66.30722990371736
1855000.0,123.09677602783327
1860000.0,-82.30723014213594
1865000.0,-82.30723014213594
1870000.0,-86.30723020174058
1875000.0,3.0967742396939197
1880000.0,-130.3072308573917
1885000.0,-102.30723044015916
1890000.0,67.09677519336823
1895000.0,127.09677608743792
1900000.0,-66.30722990371736
1905000.0,127.09677608743792
1910000.0,-26.30722930767091
1915000.0,87.09677549139145
1920000.0,-98.30723038055451
1925000.0,87.09677549139145
1930000.0,-98.30723038055451
1935000.0,103.09677572981003
1940000.0,-118.30723067857772
1945000.0,103.09677572981003
1950000.0,-18.307229188461623
1955000.0,111.09677584901932
1960000.0,-46.30722960569413
1965000.0,111.09677584901932
1970000.0,-2.30722895004304
1975000.0,111.09677584901932
1980000.0,-90.30723026134523
1985000.0,-42.30722954608949
1990000.0,-70.307229963322
1995000.0,0.0
2000000.0,-102.30723044015916
2005000.0,-30.307229367275553
2010000.0,8.30797609610552
2015000.0,79.09677537218217
2020000.0,-66.30722990371736
2025000.0,67.09677519336823
2030000.0,-34.3072294268802
2035000.0,3.0967742396939197
2040000.0,-54.30722972490342
2045000.0,-6.307229009647685
2050000.0,8.30797609610552
2055000.0,107.09677578941468
2060000.0,-26.30722930767091
2065000.0,91.0967755509961
2070000.0,71.09677525297288
2075000.0,135.0967762066472
2080000.0,-42.30722954608949
2085000.0,135.0967762066472
2090000.0,-30.307229367275553
2095000.0,103.09677572981003
2100000.0,-82.30723014213594
2105000.0,27.09677459732179
2110000.0,-42.30722954608949
2115000.0,43.09677483574037
2120000.0,-42.30722954608949
2125000.0,43.09677483574037
2130000.0,8.30797609610552
2135000.0,27.09677459732179
2140000.0,-62.30722984411271
2145000.0,8.30797609610552
2150000.0,-50.30722966529878
2155000.0,11.09677435890321
2160000.0,-50.30722966529878
2165000.0,-38.30722948648484
2170000.0,11.09677435890321
2175000.0,59.09677507415895
2180000.0,-34.3072294268802
2185000.0,7.0967742992985645
2190000.0,67.09677519336823
2195000.0,79.09677537218217
2200000.0,-34.3072294268802
2205000.0,47.096774895345014
2210000.0,8.30797609610552
